"","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","winHome","home_dif_win_pct","away_dif_win_pct","description","rescheduledFrom","rescheduledFromDate"
"222",718406,"2023-04-27","N","day",13,14,0.481,14,10,0.583,"CHC","National League","National League Central","SDP","National League","National League West",0,0,0.690669827128203,2,6,4,2,4,60,32,0,0,1,1,0.419950903816112,3,5,5,4,2,26,42,0,0,0.5,0.25,5.55,4.275,2.78,6.23,1.279,1.673,1,0.107669827128203,-0.0610490961838875,NA,NA,NA
"223",718409,"2023-04-27","N","day",10,16,0.385,11,14,0.44,"SFG","National League","National League West","STL","National League","National League Central",0,0,0.47798424952477,5,6,4,5,2,42,41,1,0,3,0,0.452894688476383,1,3,7,1,5,49,52,1,0,0,0.2,5.02,6.04,7.46,4.4,1.895,1.141,0,0.0379842495247701,0.067894688476383,NA,NA,NA
"224",718402,"2023-04-27","N","day",5,21,0.192,14,12,0.538,"LAA","American League","American League West","OAK","American League","American League West",0,1,0.569055277381702,3,6,4,4,2,55,49,2,0,4,2,0.169009584664537,1,2,8,2,4,33,83,2,0,0,0.6,5.3,5.6,4.98,0.64,1.108,0.821,1,0.0310552773817024,-0.0229904153354633,NA,NA,NA
"225",718405,"2023-04-27","N","night",17,8,0.68,9,15,0.375,"DET","American League","American League Central","BAL","American League","American League East",0,0,0.27732186315015,2,5,5,3,1,27,32,2,1,0,3,0.590938315494875,4,8,2,3,1,45,28,2,0,0.8,0,6,4.05,3.6,7.56,1.167,1.5,0,-0.09767813684985,-0.0890616845051246,NA,NA,NA
"226",718398,"2023-04-27","N","night",9,15,0.375,15,11,0.577,"NYM","National League","National League East","WSN","National League","National League East",0,1,0.551029215034739,1,5,5,0,2,42,42,1,1,0,2,0.434351328604064,4,5,5,4,1,37,31,0,0,0.25,1,5.275,7,3.38,0,1.078,0.857,1,-0.0259707849652613,0.0593513286040639,NA,NA,NA
"227",718396,"2023-04-27","N","night",21,5,0.808,7,19,0.269,"CHW","American League","American League Central","TBR","American League","American League East",0,0,0.304751826989848,0,1,9,1,3,26,56,1,0,0,3,0.83417374530441,3,7,3,3,1,51,29,1,0,0.8,0.4,5.8,5.22,1.86,2.73,1.035,1.177,0,0.0357518269898482,0.0261737453044095,NA,NA,NA
"228",718400,"2023-04-27","N","night",6,20,0.231,15,11,0.577,"MIN","American League","American League Central","KCR","American League","American League Central",0,1,0.573490370227349,3,4,6,3,3,46,51,1,0,3,0,0.269509799991984,2,2,8,2,4,32,58,0,0,0,0.25,5.42,5.3,4.61,3.32,1.281,1.154,1,-0.00350962977265046,0.0385097999919836,NA,NA,NA
"229",718397,"2023-04-27","N","night",15,11,0.577,14,11,0.56,"TEX","American League","American League West","NYY","American League","American League East",0,0,0.711764705882353,2,6,4,2,1,79,35,0,0,0,0,0.590163934426229,2,5,5,1,2,36,41,1,0,0.8,0.5,6.8,4.55,0.79,4.34,0.794,1.339,0,0.151764705882353,0.0131639344262295,NA,NA,NA
"230",718387,"2023-04-28","N","day",6,21,0.222,16,11,0.593,"MIN","American League","American League Central","KCR","American League","American League Central",0,1,0.598549886570882,4,5,5,4,3,53,50,1,1,4,0,0.254648283000037,1,2,8,2,5,29,60,0,0,0,NA,6.22,NA,4.88,NA,1.181,NA,1,0.00554988657088207,0.0326482830000369,NA,NA,NA
"231",718391,"2023-04-28","N","night",14,11,0.56,14,13,0.519,"MIA","National League","National League East","CHC","National League","National League Central",0,0,0.323208374340163,1,5,5,2,1,36,48,1,0,0,0,0.697047349498967,2,6,4,3,0,62,32,0,0,0.4,NA,5.8,NA,2.17,NA,1,NA,1,-0.195791625659837,0.137047349498967,NA,NA,NA
"232",718392,"2023-04-28","N","night",11,15,0.423,17,9,0.654,"TOR","American League","American League East","SEA","American League","American League West",0,0,0.561710095178655,4,6,4,3,1,41,34,0,0,0,0,0.504651062172803,2,4,6,1,2,35,41,1,0,0.4,0.2,5.84,5.22,1.52,5.13,0.809,1.557,1,-0.092289904821345,0.0816510621728032,NA,NA,NA
"233",718395,"2023-04-28","N","night",13,13,0.5,13,14,0.481,"BOS","American League","American League East","CLE","American League","American League Central",0,0,0.52814667988107,2,5,5,2,2,59,54,1,0,0,0,0.436222147034656,2,3,7,1,3,27,39,0,0,0.2,0.25,6.04,4.8,3.23,4.58,1.174,1.373,0,0.0471466798810704,-0.0637778529653439,NA,NA,NA
"234",718394,"2023-04-28","N","night",18,9,0.667,15,12,0.556,"NYM","National League","National League East","ATL","National League","National League East",0,1,0.551586125111177,1,5,5,1,2,47,47,0,0,0,0,0.665505355620622,3,5,5,2,1,47,32,0,0,0.333333333333333,0.2,5,5.04,0.6,7.36,0.933,1.636,0,-0.00441387488882306,-0.00149464437937807,NA,NA,NA
"235",718393,"2023-04-28","N","night",22,5,0.815,7,20,0.259,"CHW","American League","American League Central","TBR","American League","American League East",0,0,0.287497886252184,0,1,9,1,3,27,62,1,0,0,4,0.83866804336603,3,7,3,3,1,57,33,1,0,1,0.2,5.33333333333333,5.6,2.81,4.5,1,1.179,0,0.0284978862521842,0.02366804336603,NA,NA,NA
"236",718388,"2023-04-28","N","night",15,12,0.556,15,11,0.577,"TEX","American League","American League West","NYY","American League","American League East",0,0,0.700518134715026,1,5,5,2,2,72,38,0,0,0,1,0.597105864432597,2,5,5,2,2,38,43,1,0,0,0.4,4,5.24,6.3,3.04,1.55,0.788,1,0.123518134715026,0.041105864432597,NA,NA,NA
"237",718389,"2023-04-28","N","night",14,13,0.519,14,12,0.538,"HOU","American League","American League West","PHI","National League","National League East",1,0,0.627487352445194,4,7,3,2,2,46,33,0,0,0,0,0.458057239531933,4,7,3,2,1,39,33,0,0,0.2,0.4,5.62,6.4,5.4,2.25,1.341,1.156,0,0.0894873524451939,-0.0609427604680671,NA,NA,NA
"238",718386,"2023-04-28","N","night",14,13,0.519,17,9,0.654,"MIL","National League","National League Central","LAA","American League","American League West",1,0,0.631004366812227,2,6,4,2,4,43,42,1,0,0,0,0.568900535893057,4,6,4,1,2,58,52,2,0,0.25,0.75,5,5.75,7.2,1.96,1.7,0.957,1,-0.022995633187773,0.0499005358930569,NA,NA,NA
"239",718390,"2023-04-28","N","night",15,12,0.556,8,19,0.296,"COL","National League","National League West","ARI","National League","National League West",0,1,0.313559045349179,2,3,7,0,3,35,55,0,0,0,0,0.491803829358414,2,5,5,2,1,52,52,0,0,0.2,0.4,5.22,5.42,3.42,4.28,1.329,1.207,0,0.0175590453491789,-0.0641961706415856,NA,NA,NA
"240",718380,"2023-04-28","N","night",11,15,0.423,5,22,0.185,"OAK","American League","American League West","CIN","National League","National League Central",1,0,0.179030048406247,1,2,8,0,3,37,87,1,0,0,0,0.422878037970008,3,4,6,0,4,33,46,0,0,0,NA,4.05,NA,10.8,NA,2.34,NA,0,-0.00596995159375285,-0.000121962029991873,NA,NA,NA
"241",718382,"2023-04-28","N","night",10,17,0.37,14,13,0.519,"LAD","National League","National League West","STL","National League","National League Central",0,0,0.535250207354161,3,5,5,1,2,47,56,0,0,0,0,0.479088650124243,2,3,7,2,5,50,48,0,0,0.4,0.4,5.42,5.82,3.29,3.07,1.354,0.921,1,0.0162502073541609,0.109088650124243,NA,NA,NA
"242",718401,"2023-04-29","N","night",17,9,0.654,10,15,0.4,"DET","American League","American League Central","BAL","American League","American League East",0,0,0.275508150533307,2,4,6,2,2,24,33,1,0,0,4,0.599009900990099,4,9,1,4,0,46,25,1,0,0,0.25,4.775,4.75,5.12,4.26,1.603,1.421,NA,-0.124491849466694,-0.054990099009901,NA,NA,NA
"243",718399,"2023-04-29","N","night",19,8,0.704,9,16,0.36,"WSN","National League","National League East","PIT","National League","National League Central",0,0,0.434950968066382,3,5,5,1,3,42,36,0,0,0,0,0.649349681362501,4,9,1,3,0,66,26,0,0,0.6,0,5.22,4.525,3.76,7.36,1.253,1.746,NA,0.0749509680663817,-0.0546503186374986,NA,NA,NA
"244",718381,"2023-04-29","S","day",17,9,0.654,10,15,0.4,"DET","American League","American League Central","BAL","American League","American League East",0,0,0.275508150533307,2,4,6,2,2,24,33,1,0,0,4,0.599009900990099,4,9,1,4,0,46,25,1,0,0.4,0.2,4.84,6.2,6.2,2.32,1.378,0.839,1,-0.124491849466694,-0.054990099009901,NA,NA,NA
"245",718401,"2023-04-29","S","night",18,9,0.667,10,16,0.385,"DET","American League","American League Central","BAL","American League","American League East",0,0,0.275508150533307,2,4,6,2,2,24,33,1,0,0,4,0.599009900990099,4,9,1,4,0,46,25,1,0,0,0.25,4.775,4.75,5.12,4.26,1.603,1.421,0,-0.109491849466693,-0.0679900990099011,NA,NA,NA
"246",718383,"2023-04-29","S","day",19,8,0.704,9,16,0.36,"WSN","National League","National League East","PIT","National League","National League Central",0,0,0.434950968066382,3,5,5,1,3,42,36,0,0,0,0,0.649349681362501,4,9,1,3,0,66,26,0,0,0.4,0.2,5.2,5.2,4.5,5.88,1.423,1.692,0,0.0749509680663817,-0.0546503186374986,NA,NA,NA
"247",718399,"2023-04-29","S","night",20,8,0.714,9,17,0.346,"WSN","National League","National League East","PIT","National League","National League Central",0,0,0.434950968066382,3,5,5,1,3,42,36,0,0,0,0,0.649349681362501,4,9,1,3,0,66,26,0,0,0.6,0,5.22,4.525,3.76,7.36,1.253,1.746,0,0.0889509680663817,-0.0646503186374986,NA,NA,NA
"248",718378,"2023-04-29","N","day",7,21,0.25,16,12,0.571,"MIN","American League","American League Central","KCR","American League","American League Central",0,1,0.601165109277867,4,6,4,5,3,57,51,0,0,5,0,0.260379343216857,1,2,8,2,6,35,64,0,0,0.4,1,5,5.2,3.96,1.59,1.48,1.059,0,0.0301651092778669,0.0103793432168568,NA,NA,NA
"249",718379,"2023-04-29","N","day",11,16,0.407,18,9,0.667,"TOR","American League","American League East","SEA","American League","American League West",0,0,0.564662411823984,5,7,3,4,0,43,28,0,0,1,0,0.5,1,3,7,1,3,36,44,1,0,NA,0.4,NA,6.24,NA,2.84,NA,1.011,1,-0.102337588176016,0.093,NA,NA,NA
"250",718375,"2023-04-29","N","day",14,12,0.538,15,13,0.536,"MIA","National League","National League East","CHC","National League","National League Central",0,0,0.331379177542899,2,5,5,2,1,35,47,1,0,1,0,0.689200602210553,2,5,5,2,1,54,34,0,0,NA,0.2,NA,4.4,NA,4.91,NA,1.773,1,-0.204620822457101,0.151200602210553,NA,NA,NA
"251",718377,"2023-04-29","N","day",12,15,0.444,5,23,0.179,"OAK","American League","American League West","CIN","National League","National League Central",1,0,0.184302468629542,1,2,8,0,3,43,88,1,0,0,1,0.44417506698992,4,4,6,1,4,36,52,0,0,0,0,4.6,4.64,3.52,7.23,1.391,2.028,0,0.00530246862954153,0.000175066989919592,NA,NA,NA
"252",718385,"2023-04-29","N","day",13,14,0.481,14,14,0.5,"BOS","American League","American League East","CLE","American League","American League Central",0,0,0.517177059476306,2,5,5,2,2,57,54,1,1,0,1,0.452488687782805,3,4,6,2,2,26,34,0,0,0.25,0,4.5,3.55,6.5,9.82,1.833,2.182,1,0.0171770594763063,-0.0285113122171946,NA,NA,NA
"253",718372,"2023-04-29","N","day",15,13,0.536,14,13,0.519,"HOU","American League","American League West","PHI","National League","National League East",1,0,0.616553916374603,3,7,3,2,2,46,27,0,0,0,1,0.466978235655318,4,7,3,2,1,35,30,0,0,0.4,0.4,5.24,5.6,4.73,3.21,1.35,1.071,0,0.0975539163746026,-0.0690217643446818,NA,NA,NA
"254",718384,"2023-04-29","N","night",11,15,0.423,14,14,0.5,"SDP","National League","National League West","SFG","National League","National League West",0,1,0.409022619146983,3,5,5,1,2,28,46,0,0,0,0,0.452894688476383,4,6,4,1,1,39,43,1,0,0,1,5.36666666666667,5,6.61,5.4,1.286,1.4,1,-0.0909773808530173,0.029894688476383,NA,NA,NA
"255",718374,"2023-04-29","N","night",15,13,0.536,16,11,0.593,"TEX","American League","American League West","NYY","American League","American League East",0,0,0.705582927294009,1,5,5,3,2,73,40,0,0,1,1,0.580049096183888,2,5,5,2,3,38,43,1,0,0.4,0.4,3.44,5.44,6.11,5.2,1.528,1.41,1,0.112582927294009,0.0440490961838875,NA,NA,NA
"256",718373,"2023-04-29","N","night",23,5,0.821,7,21,0.25,"CHW","American League","American League Central","TBR","American League","American League East",0,0,0.287873443138957,0,1,10,1,4,29,65,1,0,0,5,0.836238088661787,3,8,2,4,0,59,27,1,0,0,0,4.06666666666667,5.22,5.68,7.52,1.5,1.785,0,0.0378734431389575,0.0152380886617871,NA,NA,NA
"257",718376,"2023-04-29","N","night",14,14,0.5,18,9,0.667,"MIL","National League","National League Central","LAA","American League","American League West",1,0,0.633672365288898,2,6,4,3,4,44,43,1,0,1,0,0.564369835008206,3,5,5,0,3,54,52,2,0,0,0.4,5.3,5.44,4.15,4.55,1.339,1.157,1,-0.0333276347111016,0.0643698350082064,NA,NA,NA
"258",718366,"2023-04-29","N","night",16,12,0.571,8,20,0.286,"COL","National League","National League West","ARI","National League","National League West",0,1,0.292418772563177,2,3,7,0,3,33,50,0,0,0,1,0.523608873466353,3,5,5,2,1,55,50,0,0,0,0,4.1,4.6,6.23,0.93,1.846,1.241,0,0.00641877256317691,-0.0473911265336473,NA,NA,NA
"259",718369,"2023-04-29","N","night",10,18,0.357,15,13,0.536,"LAD","National League","National League West","STL","National League","National League Central",0,0,0.548938830013922,3,6,4,2,1,48,51,0,0,1,0,0.463902580458104,1,3,7,2,6,50,49,0,0,0.4,0.8,5.62,6.2,3.81,2.32,1.271,0.871,1,0.0129388300139216,0.106902580458104,NA,NA,NA
"260",718364,"2023-04-30","N","day",14,13,0.519,16,13,0.552,"MIA","National League","National League East","CHC","National League","National League Central",0,0,0.34464981287711,3,5,5,2,1,38,51,1,1,2,0,0.676,2,4,6,1,2,56,41,0,0,0.8,0,6.02,3.2,1.19,9.82,0.89,2.182,1,-0.20735018712289,0.157,NA,NA,NA
"261",718370,"2023-04-30","N","day",13,15,0.464,15,14,0.517,"BOS","American League","American League East","CLE","American League","American League Central",0,0,0.519600307455803,2,5,5,2,2,60,57,1,0,1,1,0.451227682970086,2,4,6,2,2,30,38,1,1,1,0.2,6,4.6,1.5,8.22,1,1.739,1,0.0026003074558032,-0.0127723170299137,NA,NA,NA
"262",718367,"2023-04-30","N","day",20,9,0.69,10,17,0.37,"WSN","National League","National League East","PIT","National League","National League Central",0,0,0.364788896212151,2,4,6,0,4,35,46,0,0,0,2,0.699236371141316,4,9,1,3,0,69,24,0,0,0.4,0.2,5.84,5.44,3.03,2.93,1.214,1.337,1,-0.00521110378784939,0.00923637114131559,NA,NA,NA
"263",718363,"2023-04-30","N","day",12,16,0.429,18,10,0.643,"TOR","American League","American League East","SEA","American League","American League West",0,0,0.568639053254438,5,8,2,5,0,42,19,1,0,2,0,0.49547520576553,1,3,7,1,4,33,38,2,1,0.5,0.6,5.3,5.6,3.32,4.82,1.246,1.25,0,-0.0743609467455622,0.0664752057655297,NA,NA,NA
"264",718360,"2023-04-30","N","day",19,9,0.679,10,17,0.37,"DET","American League","American League Central","BAL","American League","American League East",0,0,0.299481865284974,2,3,7,1,3,30,40,1,0,1,5,0.587443554260743,3,8,2,3,1,47,32,1,0,0.333333333333333,0.2,3.33333333333333,4.42,6.3,7.25,2,1.657,0,-0.0705181347150259,-0.0915564457392571,NA,NA,NA
"265",718362,"2023-04-30","N","day",7,22,0.241,17,12,0.586,"MIN","American League","American League Central","KCR","American League","American League Central",0,1,0.594784954293421,3,5,5,5,4,49,50,0,0,5,1,0.268119614799797,2,3,7,3,6,36,54,0,0,0.4,0.6,5.4,5.8,6.67,0.62,1.37,1.069,1,0.0087849542934213,0.0271196147997973,NA,NA,NA
"266",718355,"2023-04-30","N","day",23,6,0.793,8,21,0.276,"CHW","American League","American League Central","TBR","American League","American League East",0,0,0.270668722297167,0,0,10,0,4,25,70,1,0,0,6,0.843887208508147,3,8,2,4,0,61,30,1,0,0.6,0.4,5.4,4.82,3.33,4.81,1.185,1.603,1,-0.00533127770283293,0.0508872085081471,NA,NA,NA
"267",718365,"2023-04-30","N","day",15,14,0.517,18,10,0.643,"MIL","National League","National League Central","LAA","American League","American League West",1,0,0.635211103787849,3,6,4,4,4,44,45,1,1,2,0,0.554383651944628,3,5,5,0,3,57,56,1,0,NA,0,NA,5.06666666666667,NA,5.17,NA,1.213,0,-0.00778889621215062,0.0373836519446276,NA,NA,NA
"268",718356,"2023-04-30","N","day",15,14,0.517,17,11,0.607,"TEX","American League","American League West","NYY","American League","American League East",0,0,0.710686104052427,2,5,5,4,2,63,38,0,0,2,1,0.57007500986972,2,4,6,2,4,35,43,0,0,0.6,NA,5.62,NA,3.49,NA,1.059,NA,1,0.103686104052428,0.0530750098697197,NA,NA,NA
"269",718358,"2023-04-30","N","day",16,13,0.552,9,20,0.31,"COL","National League","National League West","ARI","National League","National League West",0,1,0.280409155785801,2,3,7,0,3,34,56,0,0,0,2,0.548214531917827,4,5,5,2,1,58,47,0,0,0.2,0.2,5.4,4.22,5.33,9.28,1.37,1.922,1,-0.0295908442141989,-0.00378546808217295,NA,NA,NA
"270",718368,"2023-04-30","N","day",11,16,0.407,15,14,0.517,"SDP","National League","National League West","SFG","National League","National League West",0,1,0.439004149377593,3,6,4,2,1,44,55,0,0,1,0,0.43869370431502,3,6,4,1,1,48,55,1,0,0.2,0.25,5.62,6,1.91,3,1.271,1.125,1,-0.0779958506224067,0.0316937043150201,NA,NA,NA
"271",718357,"2023-04-30","N","day",12,16,0.429,6,23,0.207,"OAK","American League","American League West","CIN","National League","National League Central",1,0,0.185910105196047,0,2,8,0,3,45,87,1,0,0,2,0.449151762432126,5,5,5,2,4,39,44,0,0,0.4,0,5.04,5.02,6.31,7.82,1.87,1.737,1,-0.0210898948039528,0.0201517624321257,NA,NA,NA
"272",718359,"2023-04-30","N","day",10,19,0.345,16,13,0.552,"LAD","National League","National League West","STL","National League","National League Central",0,0,0.552486187845304,3,6,4,2,1,44,51,0,0,2,0,0.460063897763578,1,3,7,2,7,43,42,0,0,0.2,0,4.84,5.2,5.47,6.58,1.581,1.385,1,0.000486187845303854,0.115063897763578,NA,NA,NA
"273",718354,"2023-04-30","N","night",15,14,0.517,15,13,0.536,"HOU","American League","American League West","PHI","National League","National League East",1,0,0.591725995766789,2,6,4,1,3,38,31,0,0,0,2,0.487953555878084,4,8,2,3,0,41,28,0,0,0,NA,5.6,NA,4.5,NA,1.143,NA,1,0.0557259957667885,-0.0290464441219158,NA,NA,NA
"274",718361,"2023-05-01","N","day",19,9,0.679,15,13,0.536,"NYM","National League","National League East","ATL","National League","National League East",0,1,0.533859397417504,1,4,6,1,3,39,45,1,0,0,1,0.678470910969397,4,5,5,2,1,49,32,1,1,0.6,0.6,5.82,5,2.76,3.96,1.398,1.48,NA,-0.00214060258249649,-0.000529089030603225,NA,NA,NA
"275",718352,"2023-05-01","Y","day",19,9,0.679,15,13,0.536,"NYM","National League","National League East","ATL","National League","National League East",0,1,0.533859397417504,1,4,6,1,3,39,45,1,0,0,1,0.678470910969397,4,5,5,2,1,49,32,1,1,0.6,0,6,Inf,1.8,0,0.833,0.79,0,-0.00214060258249649,-0.000529089030603225,NA,NA,NA
"276",718361,"2023-05-01","Y","day",19,10,0.655,16,13,0.552,"NYM","National League","National League East","ATL","National League","National League East",0,1,0.533859397417504,1,4,6,1,3,39,45,1,0,0,1,0.678470910969397,4,5,5,2,1,49,32,1,1,0.6,0.6,5.82,5,2.76,3.96,1.398,1.48,1,-0.0181406025824965,0.0234709109693968,NA,NA,NA
"277",718349,"2023-05-01","N","night",15,13,0.536,10,18,0.357,"WSN","National League","National League East","CHC","National League","National League Central",0,0,0.390243902439024,2,5,5,1,3,42,47,0,0,0,0,0.667689898198904,1,3,7,0,3,47,43,0,0,0.4,0.6,5.6,5.4,3.21,3,0.929,1.296,0,0.0332439024390244,0.131689898198904,NA,NA,NA
"278",718351,"2023-05-01","N","night",14,15,0.483,15,15,0.5,"NYY","American League","American League East","CLE","American League","American League Central",0,0,0.508694994707395,2,3,7,1,2,28,55,0,0,2,1,0.427424969768038,2,4,6,2,2,31,44,1,0,0.2,NA,5,NA,5.4,NA,1.64,NA,0,0.00869499470739454,-0.0555750302319616,NA,NA,NA
"279",718353,"2023-05-01","N","night",18,11,0.621,16,14,0.533,"BOS","American League","American League East","TOR","American League","American League East",0,1,0.538160826412801,3,6,4,3,1,63,48,1,0,0,0,0.55582493301008,4,7,3,2,2,46,27,2,1,NA,0.2,NA,4.8,NA,6.75,NA,1.333,1,0.00516082641280124,-0.0651750669899196,NA,NA,NA
"280",718350,"2023-05-01","N","night",11,17,0.393,16,13,0.552,"HOU","American League","American League West","SFG","National League","National League West",1,0,0.593193338160753,3,7,3,2,2,40,30,0,0,0,0,0.433628318584071,2,5,5,0,2,47,59,0,0,0,0.4,7.6,5.4,6.89,4,1.596,1.259,1,0.041193338160753,0.0406283185840708,NA,NA,NA
"281",718345,"2023-05-01","N","night",12,17,0.414,16,14,0.533,"SDP","National League","National League West","CIN","National League","National League Central",0,0,0.449151762432126,3,7,3,3,0,49,51,0,0,0,0,0.447118411263092,4,5,5,2,5,43,41,0,0,0,0,5.6,4.6,7.71,5.48,1.371,1.87,1,-0.0838482375678744,0.0331184112630917,NA,NA,NA
"282",718343,"2023-05-01","N","night",15,15,0.5,17,13,0.567,"LAD","National League","National League West","PHI","National League","National League East",0,0,0.561582843744237,3,7,3,3,0,47,49,0,0,0,0,0.48437881376617,4,7,3,2,1,39,30,0,0,0.4,0,5.02,3.1,4.97,0,1.382,1.5,1,-0.005417156255763,-0.0156211862338296,NA,NA,NA
"283",718347,"2023-05-02","N","night",20,10,0.667,24,6,0.8,"TBR","American League","American League East","PIT","National League","National League Central",1,0,0.817935425584547,3,7,3,4,2,62,42,1,0,0,0,0.676,4,8,2,2,1,57,28,0,0,0.6,0,5.44,Inf,3.58,8.64,1.337,2.28,1,0.0179354255845469,0.00900000000000001,NA,NA,NA
"284",718346,"2023-05-02","N","night",20,10,0.667,16,14,0.533,"MIA","National League","National League East","ATL","National League","National League East",0,1,0.353100118888929,4,6,4,3,0,40,49,0,0,1,3,0.658587987355111,3,5,5,2,1,53,43,1,0,0.4,0.2,5.8,6.02,2.17,5.04,1.207,1.154,0,-0.179899881111071,-0.00841201264488944,NA,NA,NA
"285",718344,"2023-05-02","N","night",15,14,0.517,11,18,0.379,"WSN","National League","National League East","CHC","National League","National League Central",0,0,0.376923076923077,1,5,5,1,3,43,48,0,0,0,1,0.678258024213939,2,4,6,1,3,50,38,0,0,0.4,0.2,4.42,5.22,5.24,4.1,1.522,1.291,1,-0.00207692307692309,0.161258024213939,NA,NA,NA
"286",718339,"2023-05-02","N","night",14,16,0.467,16,15,0.516,"NYY","American League","American League East","CLE","American League","American League Central",0,0,0.504255242096114,1,3,7,1,2,29,52,0,0,2,2,0.433075571177504,3,4,6,2,2,31,44,1,0,1,0.833333333333333,5.2,6.7,1.59,1.11,1.059,0.836,1,-0.0117447579038858,-0.0339244288224956,NA,NA,NA
"287",718341,"2023-05-02","N","night",18,12,0.6,17,14,0.548,"BOS","American League","American League East","TOR","American League","American League East",0,1,0.539936102236422,3,6,4,3,1,58,48,1,0,1,0,0.549685166202958,3,7,3,2,2,50,25,2,0,0.8,0.6,5.4,5.2,3,4.5,1.111,1.346,1,-0.0080638977635783,-0.050314833797042,NA,NA,NA
"288",718340,"2023-05-02","N","night",17,13,0.567,9,21,0.3,"CHW","American League","American League Central","MIN","American League","American League Central",0,1,0.293674730559129,1,1,9,1,3,35,74,1,0,1,2,0.606212018906145,3,6,4,0,0,52,43,0,0,1,0,6.4,5.04,2.81,7.01,0.813,1.714,1,-0.00632526944087064,0.0392120189061446,NA,NA,NA
"289",718336,"2023-05-02","N","night",20,9,0.69,7,23,0.233,"KCR","American League","American League Central","BAL","American League","American League East",0,0,0.264705882352941,1,3,7,0,0,37,50,0,0,0,0,0.592140958539994,4,8,2,3,1,48,35,1,0,0.25,0,7.25,17,2.79,6.35,0.724,1.353,0,0.0317058823529412,-0.097859041460006,NA,NA,NA
"290",718338,"2023-05-02","N","night",16,14,0.533,10,20,0.333,"STL","National League","National League Central","LAA","American League","American League West",1,0,0.449933085501859,1,2,8,0,0,32,43,0,0,0,0,0.564477888877435,3,6,4,1,2,57,47,1,0,0.4,0,5.04,5.2,3.16,6.23,1.286,1.731,0,0.116933085501859,0.0314778888774353,NA,NA,NA
"291",718342,"2023-05-02","N","night",16,14,0.533,18,11,0.621,"TEX","American League","American League West","ARI","National League","National League West",1,0,0.738210624417521,3,5,5,5,2,66,37,0,0,0,0,0.517538461538462,3,5,5,2,1,57,45,0,0,0.666666666666667,0.2,6.2,5.02,2.15,3.91,0.77,1.342,1,0.117210624417521,-0.0154615384615385,NA,NA,NA
"292",718337,"2023-05-02","N","night",12,17,0.414,16,14,0.533,"HOU","American League","American League West","SFG","National League","National League West",1,0,0.605361057596492,3,7,3,2,2,39,32,0,0,1,0,0.421910653617971,1,5,5,0,3,46,57,0,0,0.4,0.6,6,6.02,2.7,2.37,0.933,1.055,0,0.0723610575964924,0.00791065361797072,NA,NA,NA
"293",718334,"2023-05-02","N","night",18,11,0.621,10,20,0.333,"COL","National League","National League West","MIL","National League","National League Central",0,0,0.31649356243718,2,4,6,1,2,43,46,0,0,0,0,0.62098241358399,3,5,5,1,0,38,43,0,0,0.6,0.4,5.64,5,3.77,4.68,1.186,1.48,1,-0.0165064375628201,-1.7586416009685e-05,NA,NA,NA
"294",718335,"2023-05-02","N","night",13,17,0.433,16,15,0.516,"SDP","National League","National League West","CIN","National League","National League Central",0,0,0.469951990963005,4,7,3,3,0,56,54,0,0,1,0,0.431237333192957,3,5,5,2,5,43,45,0,0,0.4,0.4,6,5.02,2.1,6.75,1.167,1.579,0,-0.0460480090369952,-0.0017626668070434,NA,NA,NA
"295",718332,"2023-05-02","N","night",13,16,0.448,6,24,0.2,"OAK","American League","American League West","SEA","American League","American League West",0,1,0.194444867441258,1,3,7,1,2,48,79,1,0,0,0,0.504184027169917,1,4,6,2,4,38,40,2,1,NA,0,NA,4.05,NA,6.48,NA,1.32,0,-0.00555513255874157,0.0561840271699171,NA,NA,NA
"296",718331,"2023-05-02","N","night",15,16,0.484,18,13,0.581,"LAD","National League","National League West","PHI","National League","National League East",0,0,0.588340702815918,4,7,3,4,0,54,51,0,0,1,0,0.452488687782805,3,7,3,2,2,43,38,0,0,0.4,NA,4.62,NA,2.31,NA,0.814,NA,1,0.00734070281591814,-0.0315113122171946,NA,NA,NA
"297",718348,"2023-05-03","N","night",16,14,0.533,11,17,0.393,"DET","American League","American League Central","NYM","National League","National League East",1,0,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.5,0,6.05,4.42,2.19,6.45,1.054,1.343,NA,-0.0947982979706574,0.00144180522565318,NA,NA,NA
